camis,place_id,formatted_address,lat,lng,county
40392339,ChIJLW3vMzv2wokRCjQJGFUjELI,"2788 Broadway, New York, NY 10025, USA",40.802516,-73.9673998,New York County
41143058,ChIJwykCBP5YwokRw-SX-mtoPFY,"45 E 45th St, New York, NY 10017, USA",40.7547501,-73.97747869999999,New York County
41672537,ChIJn2kk9iRZwokRJXJ64Fv5NFE,"1093 Jackson Ave, Long Island City, NY 11101, USA",40.7432457,-73.9517041,Queens County
40392721,ChIJCxZmqMdfwokRs9WuMZYrl4c,"3910 103rd St, Flushing, NY 11368, USA",40.7502594,-73.8630828,Queens County
50010974,ChIJG3hHiuJYwokR8VueO_q_2JA,"301 E 49th St, New York, NY 10017, USA",40.7542526,-73.96852779999999,New York County
40710955,ChIJuZHxTldawokRvX67oEtsz2U,"288 Smith St, Brooklyn, NY 11231, USA",40.682074,-73.9937999,Kings County
41232906,ChIJySKVzNFgwokRug_lhZEBhw8,"9537 Sutphin Blvd, Jamaica, NY 11435, USA",40.6975536,-73.8056498,Queens County
50001064,ChIJFdUBDjdbwokRZq2r08wyu5w,"1611 Cortelyou Rd, Brooklyn, NY 11226, USA",40.641944,-73.963167,Kings County
41699945,ChIJyTjsTAtFwokREMy9Zo7dA1M,"1761 Bath Ave, Brooklyn, NY 11214, USA",40.6042508,-74.0064087,Kings County
41647006,ChIJGYcQlEBnwokR8wWuhnEn0V4,"11816 Rockaway Blvd, Jamaica, NY 11420, USA",40.6759582,-73.8195221,Queens County
41636680,ChIJQ--oQjVFwokRhgyyouBIRU0,"818 54th St, Brooklyn, NY 11220, USA",40.6384567,-74.0057424,Kings County
41687410,ChIJjaiGjkhawokRNBCGhmE2Sbg,"142 Montague St, Brooklyn, NY 11201, USA",40.6943849,-73.99368,Kings County
41570654,ChIJofOOdzxfwokRN2TWQjTGVy0,"4017 Broadway, Long Island City, NY 11103, USA",40.7588652,-73.91829299999999,Queens County
41616853,ChIJabk6Y8FYwokRUooq3fjvtbk,"413 E 70th St, New York, NY 10021, USA",40.7663345,-73.9558745,New York County
40987708,ChIJRWYXMBZawokRJ1wHUkvbr-E,"80 Pine St, New York, NY 10005, USA",40.7061616,-74.0068218,New York County
41535665,ChIJLeTkHE9awokRTql18fRrXOE,"119 Court St, Brooklyn, NY 11201, USA",40.6904429,-73.99171059999999,Kings County
41115740,ChIJibBvvl9ZwokRVxfurLIVw-4,"279 Grand St, Brooklyn, NY 11211, USA",40.7132278,-73.9577776,Kings County
40665052,ChIJd50xVLFawokRmlR8NHxYcjk,"407 51st St, Brooklyn, NY 11220, USA",40.6457458,-74.01271179999999,Kings County
40367728,ChIJucrMu-NYwokR7PJkjeV3yd4,"984 2nd Ave, New York, NY 10022, USA",40.7561212,-73.9672945,New York County
40391032,ChIJR3kMeWpfwokRgbXcdM6sH5I,"2512 Steinway St, Long Island City, NY 11103, USA",40.7677472,-73.91222499999999,Queens County
50040921,ChIJpdkv_BFgwokRjdaNRPSPKa4,"4046 Main St, Flushing, NY 11354, USA",40.758296,-73.829922,Queens County
41198352,ChIJA9wK6TJOwokR7YS1zQq_kjY,"75 Victory Blvd, Staten Island, NY 10301, USA",40.6384271,-74.0787309,Richmond County
50002345,ChIJnVwzCElFwokR3kLa8rMBsH0,"850 62nd St, Brooklyn, NY 11220, USA",40.6334297,-74.00963229999999,Kings County
50014643,ChIJM7cra1ZYwokRHxwjig2luCA,"1625 Broadway, New York, NY 10019, USA",40.7613128,-73.9844978,New York County
50005494,ChIJpbB_M09fwokRsw6tOsOT3Wk,"2701 21st St, Astoria, NY 11102, USA",40.7719672,-73.92589,Queens County
41274186,ChIJa_L_iG30wokRncWQlphCDKs,"1995 Jerome Ave, Bronx, NY 10453, USA",40.8528055,-73.9085607,Bronx County
40379573,ChIJk_K51hqNwokRfCkdtjctD0s,"Boston Post Rd, Bronx, NY 10475, USA",40.8963755,-73.8049781,Bronx County
41488846,ChIJka0wd1NYwokRrxahLS3y-dU,"306 W 44th St, New York, NY 10036, USA",40.7582107,-73.9896554,New York County
50008356,ChIJL_Wj-IBZwokRsSHK2CSDqac,"158 Delancey St, New York, NY 10002, USA",40.7181129,-73.9859252,New York County
50011573,ChIJNas14rhawokRG5Scd-SLbSg,"4002 3rd Ave, Brooklyn, NY 11232, USA",40.653376,-74.009276,Kings County
50036900,ChIJuR1vBFhYwokRlJRvFr4IqR4,"930 8th Ave, New York, NY 10019, USA",40.765407,-73.983497,New York County
41517779,ChIJw-np9qhfwokRw5AfLecXB1M,"8012 37th Ave, Jackson Heights, NY 11372, USA",40.7494465,-73.8858159,Queens County
50015453,ChIJF6_2Ug5gwokRuyNFsm20NQ0,"3711 Prince St, Flushing, NY 11354, USA",40.760541,-73.8326399,Queens County
40730597,ChIJxYYiTBFawokRc98wvatvsos,"32 Broadway, New York, NY 10004, USA",40.7058036,-74.0127107,New York County
50041433,ChIJfY9nPfxbwokR7FuCwIAZ_2c,"136 Graham Ave, Brooklyn, NY 11206, USA",40.7061629,-73.9427311,Kings County
41156678,ChIJqyLv3S9fwokRTCtCzZv_gOY,"3502 35th St, Long Island City, NY 11106, USA",40.7566539,-73.9257314,Queens County
41448381,ChIJlSpGb3L0wokR60qjFVS7KsI,"2041 Davidson Ave, Bronx, NY 10453, USA",40.8540143,-73.9085071,Bronx County
40402284,ChIJc4PFrSxZwokRSvqL0BCPNEs,"30-30 47th Ave, Long Island City, NY 11101, USA",40.742852,-73.9362864,Queens County
50011521,ChIJD-_1fOvzwokRKf0vtGvlWio,"2600 Netherland Ave, Bronx, NY 10463, USA",40.8786283,-73.9145678,Bronx County
50008606,ChIJ1fg2Ez1awokRH9TEFfbECBo,"133 John St, New York, NY 10038, USA",40.7071791,-74.0050148,New York County
50035027,ChIJ_ayrnQZZwokR-nQ3sgAloZA,"162 E 37th St, New York, NY 10016, USA",40.74765439999999,-73.9772837,New York County
41314155,ChIJRbTxzAf2wokRI1aPXRmSiFw,"E 116th St, New York, NY, USA",40.797483,-73.9388927,New York County
40927698,ChIJwyT5ibvzwokRwng9iD63d1c,"438 W 238th St, Bronx, NY 10463, USA",40.88709890000001,-73.9047258,Bronx County
41008857,ChIJG5RpwkNhwokRpmUtkcxf6O4,"11204 Farmers Blvd, Jamaica, NY 11412, USA",40.700457,-73.764453,Queens County
50046817,ChIJwZEiMvZYwokR4RqJcK10O1I,"1000 8th Ave, New York, NY 10019, USA",40.7671243,-73.9830144,New York County
41703307,ChIJ-99liAVcwokRIsa8x7iJj9o,"1271 Myrtle Ave, Brooklyn, NY 11221, USA",40.6979738,-73.92796539999999,Kings County
41263873,ChIJo-CJlUJbwokR5BHkwauwvSk,"1467 Nostrand Ave, Brooklyn, NY 11226, USA",40.650388,-73.9492741,Kings County
41528838,ChIJf3BOcJ1ZwokRCk6dKoO4yKo,"422 E 9th St, New York, NY 10009, USA",40.72755739999999,-73.98387559999999,New York County
41383441,ChIJazDkTNNPwokRk5K12V1uQhw,"44 Richmond Terrace, Staten Island, NY 10301, USA",40.6439697,-74.0769073,Richmond County
50017802,ChIJI198sd5gwokRVlUTqnqatR4,"9040 160th St, Jamaica, NY 11432, USA",40.7042655,-73.7997187,Queens County
50006551,ChIJ4TM6RPVPwokRka5V20tNFcc,"8502 3rd Ave, Brooklyn, NY 11209, USA",40.6242634,-74.0310537,Kings County
40661972,ChIJR4K2PElawokR-6ztQw7g5GU,"32 Court St, Brooklyn, NY 11201, USA",40.6929823,-73.9911264,Kings County
40385580,ChIJBQop4lNYwokRKPNgNGCi-u4,"361 W 46th St, New York, NY 10036, USA",40.760897,-73.98997,New York County
41579214,ChIJj-fMgBdawokRDwIkIu9SOek,"23 Maiden Ln, New York, NY 10038, USA",40.7093329,-74.00895469999999,New York County
50013798,ChIJi0AVc4tZwokR0s5oLM5pDDM,"331 W Broadway, New York, NY 10013, USA",40.7221847,-74.003748,New York County
41597722,ChIJSfhYsA9gwokRFfPOsgyifgU,"13529 37th Avenue, Flushing, NY 11354, USA",40.7615159,-73.8321798,Queens County
50050205,ChIJMfh5ICNgwokRBlx6jWQRR90,"14906 41st Ave, Flushing, NY 11355, USA",40.761922,-73.815417,Queens County
50032642,ChIJiSYu2gFZwokRqRdEK6F41lA,"12 E 44th St, New York, NY 10017, USA",40.7542249,-73.9791729,New York County
41232125,ChIJD5VB-d5bwokR3lceBEHSJBE,"174 Broadway, Brooklyn, NY 11211, USA",40.70990250000001,-73.9628321,Kings County
41660841,ChIJO8ffpiBewokRqM0yLQ0CJFM,"7213 Austin St, Forest Hills, NY 11375, USA",40.71932899999999,-73.8420975,Queens County
41715730,ChIJy_hpxF1fwokRp9edtBPhvGQ,"2417 Ditmars Blvd, Long Island City, NY 11105, USA",40.7790622,-73.9143902,Queens County
41410290,ChIJKwU9OD1awokRivMDK23x3oU,"32 Cliff St, New York, NY 10038, USA",40.7081033,-74.0049296,New York County
41363877,ChIJZzqPF8hdwokRJu0IsxFdyBM,"3150 Fulton St, Brooklyn, NY 11208, USA",40.6816215,-73.87867279999999,Kings County
41426887,ChIJ_WJ2cKVYwokRwAEvoac1oZQ,"1770 2nd Ave, New York, NY 10128, USA",40.781774,-73.9484839,New York County
41292992,ChIJTcv5soJYwokRwd9C2J8VKhY,"685 Amsterdam Ave, New York, NY 10025, USA",40.7922221,-73.9714209,New York County
40884743,ChIJI9IJoOZYwokRTBCDedzSupQ,"1070 2nd Ave, New York, NY 10022, USA",40.75871799999999,-73.965369,New York County
50002514,ChIJi1f9vQJZwokRo2fj7JXMuQY,"New York, NY 10017, USA",40.7519846,-73.9697795,New York County
50002099,ChIJez1sUZRcwokRXcCbBrNBEP4,"9002 Avenue B, Brooklyn, NY 11236, USA",40.64947919999999,-73.915976,Kings County
41515691,ChIJIWhH5OZYwokRdUh244rjUsM,"1049 1st Avenue, New York, NY 10022, USA",40.7586969,-73.9629697,New York County
50037758,ChIJvbt5etVdwokReqwKKVOoR90,"6648 Myrtle Ave, Flushing, NY 11385, USA",40.7012838,-73.8865811,Queens County
41315391,ChIJ8cOtyiX2wokR-tjp5fH_chs,"2686 Broadway, New York, NY 10025, USA",40.798657,-73.968329,New York County
40398532,EiUxNDc4IDM5dGggU3QsIEJyb29rbHluLCBOWSAxMTIxOCwgVVNB,"1478 39th St, Brooklyn, NY 11218, USA",40.6381338,-73.9822015,Kings County
40400898,ChIJaZ268IJOwokRcrhChWq_xPY,"768 Manor Rd, Staten Island, NY 10314, USA",40.60862900000001,-74.12184789999999,Richmond County
50003732,ChIJuaiiSZhZwokRB4HXWplMXUA,"22 E 13th St, New York, NY 10003, USA",40.73472750000001,-73.9931265,New York County
41112617,ChIJt6z-ZVdawokR8_6thSP3hdI,"323 Smith St, Brooklyn, NY 11231, USA",40.6809716,-73.9941142,Kings County
50037651,ChIJKRKqEQj0wokRfM3ne8irh7A,"143 Sherman Ave, New York, NY 10034, USA",40.8643445,-73.9234825,New York County
41434117,ChIJ-xoDAOdYwokRrJnc5PrbzfA,"1075 1st Avenue, New York, NY 10022, USA",40.7595207,-73.96240329999999,New York County
41337645,ChIJ94Z_0RqLwokRNTrII1DjfdU,"140 Reynolds Ave, Bronx, NY 10465, USA",40.8169158,-73.80670049999999,Bronx County
50051810,ChIJ1e_h2EFZwokRb4BUEPqz6g4,"67 West St, Brooklyn, NY 11222, USA",40.7285182,-73.9592832,Kings County
41464512,ChIJm9jhplVYwokRSQjWsesLlyM,"1540 Broadway, New York, NY 10036, USA",40.7580769,-73.9848083,New York County
40586834,ChIJu7FI5CFhwokR8C1IC-T796Q,"16923 Jamaica Ave, Jamaica, NY 11432, USA",40.707333,-73.789959,Queens County
50009836,ChIJh-GpkltMwokRnpK_TBAjrFU,"1650 Richmond Ave, Staten Island, NY 10314, USA",40.608337,-74.1636698,Richmond County
40869924,ChIJwwoZ9bvzwokRE31asO5HtC0,"454 W 238th St, Bronx, NY 10463, USA",40.887228,-73.90522729999999,Bronx County
40394749,ChIJVas3TIpYwokRpxLbEEbi7fw,"138 W 72nd St, New York, NY 10023, USA",40.777747,-73.98035,New York County
40922818,ChIJH0pyLAb2wokRKmdj-dqz7ww,"209 E 116th St, New York, NY 10029, USA",40.7978358,-73.9392196,New York County
50016741,ChIJ_7D0wYpPwokRa68s6Gf8F0w,"8716 3rd Ave, Brooklyn, NY 11209, USA",40.6223669,-74.031829,Kings County
40604400,ChIJCVZjfhX2wokREw_yi6nDIZk,"1215 Amsterdam Ave, New York, NY 10027, USA",40.8089857,-73.9591141,New York County
40807236,Ei45MDAgVG9kdCBIaWxsIFJkLCBTdGF0ZW4gSXNsYW5kLCBOWSAxMDMwNCwgVVNB,"900 Todt Hill Rd, Staten Island, NY 10304, USA",40.5884079,-74.1109841,Richmond County
41295952,ChIJM6DwN6FZwokRHnuZkthOlYA,"40 E 23rd St, New York, NY 10010, USA",40.740301,-73.987364,New York County
50006350,ChIJOcyfk9BNwokRFLIHb32n4Oc,"1267 Forest Ave, Staten Island, NY 10302, USA",40.6267185,-74.131804,Richmond County
50016347,ChIJWwwTdYRZwokRtbLExbwEouM,"205 Allen St, New York, NY 10002, USA",40.72274880000001,-73.9890752,New York County
41478014,ChIJMwjOb1n0wokRCO_voW4jgkY,"1490 Boston Rd, Bronx, NY 10460, USA",40.83438599999999,-73.893934,Bronx County
41589669,ChIJA-l_aaJZwokReSo0F9fCG3Q,"25 E 17th St, New York, NY 10003, USA",40.7373777,-73.9906438,New York County
41309521,ChIJUTdTDGBFwokREjauyHXlUbg,"8608 4th Ave, Brooklyn, NY 11209, USA",40.6226285,-74.02871270000001,Kings County
41105879,ChIJJTjpH6FZwokRpO9HjzVJao0,"111 E 22nd St, New York, NY 10010, USA",40.7393879,-73.9860901,New York County
41118126,ChIJdwLitzRnwokRoBl1-bFjUJE,"13209 Liberty Ave, Jamaica, NY 11419, USA",40.690881,-73.81396699999999,Queens County
41707677,ChIJjRpKsYNZwokRGLp6ODsY2kU,"5 Avenue A, New York, NY 10009, USA",40.7225201,-73.9863608,New York County
40935550,ChIJdTSVd1JYwokRYRom2Zb3oOk,"482 W 43rd St, New York, NY 10036, USA",40.75996689999999,-73.99458489999999,New York County
41097273,ChIJ_QhrQJz2wokRU3b39n0OZ3Q,"603 W 168th St, New York, NY 10032, USA",40.8415084,-73.94028829999999,New York County
50015221,ChIJ1_SgsT5bwokRNSRqKVIHgGY,"1615 Church Ave, Brooklyn, NY 11226, USA",40.64906269999999,-73.96443049999999,Kings County
50013885,ChIJPRz1VrqMwokRz7Zl3Ow-Qqo,"200 Baychester Ave, Bronx, NY 10475, USA",40.8636318,-73.8274021,Bronx County
41587378,ChIJM_VylD5ZwokR2iUYTMEDA3s,"1073 Manhattan Ave, Brooklyn, NY 11222, USA",40.7353862,-73.955376,Kings County
41297910,ChIJjUOXnuNYwokRmjNNxe3ADTc,"238 E 53rd St, New York, NY 10022, USA",40.7569459,-73.9680532,New York County
40401025,ChIJO8oiX4xZwokR8ihkScmG9l8,"200 Spring St, New York, NY 10012, USA",40.7249822,-74.0034501,New York County
50032787,ChIJbwcgpGVEwokRaPlT0zaG95c,"1788 Sheepshead Bay Rd, Brooklyn, NY 11235, USA",40.58400030000001,-73.9509516,Kings County
41442734,ChIJA-qp0KpbwokRyfrTu7BTdyk,"661 Sackett St, Brooklyn, NY 11217, USA",40.6780409,-73.98227270000001,Kings County
50004589,ChIJNTq7qoNYwokRbLQKta51sPA,"2442 Broadway, New York, NY 10024, USA",40.7908661,-73.9742186,New York County
41634954,ChIJLxBelj6LwokRCcQusAvpKG4,"3712 E Tremont Ave, Bronx, NY 10465, USA",40.8268183,-73.82274939999999,Bronx County
41523649,ChIJN3XKAr9YwokRdsOy5E3enkw,"242 E 79th St, New York, NY 10075, USA",40.7733804,-73.9558144,New York County
41359128,ChIJ2UxUCsr1wokREfZMhwQmvpY,"3044 Third Ave, Bronx, NY 10451, USA",40.8202086,-73.9126637,Bronx County
41534659,ChIJK2QQbqNbwokRkqidNTkxnwg,"Washington Ave, Brooklyn, NY 11238, USA",40.6780248,-73.9638128,county not found
40856332,ChIJQ8KjZfdYwokRCR1WPJbqvi0,"142 W 57th St, New York, NY 10019, USA",40.7648242,-73.9792291,New York County
40392984,ChIJMfjOv01ewokR8jW4qcS7kuQ,"8655 Queens Blvd, Elmhurst, NY 11373, USA",40.7360927,-73.8757937,Queens County
50001226,ChIJN674d5BbwokRZJuBMK4eN4I,"516 Nostrand Ave, Brooklyn, NY 11216, USA",40.681221,-73.94994009999999,Kings County
50002533,ChIJ-YAd7gZfwokRHVbA_bN8MjU,"7223 37th Ave, Flushing, NY 11372, USA",40.74907839999999,-73.89305689999999,Queens County
41624840,ChIJ988GJWZhwokRfJH8y5ak1pg,"19819 Hollis Ave, Jamaica, NY 11412, USA",40.706525,-73.75898699999999,Queens County
50015465,ChIJgaidvQBZwokRUoB_J1vQcQ0,"435 5th Ave, New York, NY 10016, USA",40.7512316,-73.9821175,New York County
50012845,ChIJX-5fPKdewokR-sNA40Z1iSw,"207 Cypress Ave, Ridgewood, NY 11385, USA",40.7082333,-73.9196501,Queens County
50001620,ChIJq59ckDdFwokR4zaqttLuyCw,"6208 11th Ave, Brooklyn, NY 11219, USA",40.6302931,-74.00441959999999,Kings County
40622348,ChIJBU5V0phcwokR4etLDDQm8xo,"917 Utica Ave, Brooklyn, NY 11203, USA",40.650678,-73.929917,Kings County
41085501,ChIJER4_MqJmwokRoWZe2nC2FDo,"22310 S Conduit Ave, Jamaica, NY 11413, USA",40.6653285,-73.75438299999999,Queens County
41029257,ChIJLYiSWL1ZwokRKOoke4pBRVs,"47 W 14th St, New York, NY 10011, USA",40.737207,-73.99572400000001,New York County
40401445,ChIJuQ_FREtDwokR2hK9QwxbLfI,"2101 Ralph Ave, Brooklyn, NY 11234, USA",40.6262933,-73.9175575,Kings County
41611929,ChIJy2hkPCRgwokRILLryzBax98,"15408 Northern Blvd, Flushing, NY 11354, USA",40.764274,-73.810721,Queens County
41646195,ChIJrXVRyOJYwokRmFAGfVusJ2M,"214 E 49th St, New York, NY 10017, USA",40.7547209,-73.9707298,New York County
50002550,ChIJNYTM2HpEwokR0JW8OZM5kz0,"2027 Emmons Ave, Brooklyn, NY 11235, USA",40.5840221,-73.9466958,Kings County
41604293,ChIJ82RqHZ1OwokR2gyrRgVTUSE,"11 Holden Blvd, Staten Island, NY 10314, USA",40.6046525,-74.1211853,Richmond County
50034380,ChIJBdHyBOBhwokRYZ0z_VIkqnY,"4015 Bell Blvd, Flushing, NY 11361, USA",40.763867,-73.7708634,Queens County
40866951,ChIJtVQu9XX0wokR-uCzBdvOq-w,"152 W Fordham Rd, Bronx, NY 10468, USA",40.8625865,-73.90789,Bronx County
50003325,ChIJ430d8JZfwokRmTU2rhoLkMg,"9516 Astoria Blvd, Flushing, NY 11369, USA",40.7623808,-73.8734846,Queens County
40388462,ChIJ1X97-BeLwokRZOnu3cY0qPY,"4005 E Tremont Ave, Bronx, NY 10465, USA",40.8204314,-73.8177658,Bronx County
41615635,ChIJuXpQZI_zwokRqem6iVa4ADc,"101 W Kingsbridge Rd, Bronx, NY 10468, USA",40.868584,-73.9011294,Bronx County
41370989,ChIJq2RdKj-LwokRgjgqz2zVgKs,"3617 E Tremont Ave, Bronx, NY 10465, USA",40.8287308,-73.8240409,Bronx County
50003207,ChIJZ4B9yiZewokRAjIwHssHUj4,"7011 Austin St, Forest Hills, NY 11375, USA",40.7209368,-73.8462833,Queens County
41026002,ChIJGT0h9KhZwokR6p4f0TayLRM,"2 W 32nd St, New York, NY 10001, USA",40.7472088,-73.986187,New York County
50016081,ChIJef_jQe9YwokRsGH0PchJ7X4,"791 Lexington Ave, New York, NY 10065, USA",40.763661,-73.966818,New York County
41595439,ChIJpbXhbLNbwokR4YTBn53Pwk4,"395 Flatbush Ave Ext, Brooklyn, NY 11201, USA",40.6891279,-73.9806538,Kings County
50048628,ChIJubJvmbhbwokRcXUZO0Sn1VU,"458 Myrtle Ave, Brooklyn, NY 11205, USA",40.6931641,-73.9671749,Kings County
40783591,ChIJMwVOuuVEwokRvQQy3epIWBY,"1806 McDonald Ave, Brooklyn, NY 11223, USA",40.6086286,-73.9732461,Kings County
40390409,ChIJE1Wlumv2wokRib8I0vpnSqc,"1345 Amsterdam Ave, New York, NY 10027, USA",40.813575,-73.9557858,New York County
41381542,ChIJ2685GYFnwokRR3j0Xjw98sI,"16312 Cross Bay Blvd, Howard Beach, NY 11414, USA",40.6519195,-73.8385435,Queens County
40591422,ChIJu0TLqYZYwokRbKW8LjhWkVg,"250 W 86th St, New York, NY 10024, USA",40.78838320000001,-73.9771979,New York County
50043917,ChIJ0c8cwNVYwokRDb9ej3Li7AI,"2502 Queens Plaza S, Long Island City, NY 11101, USA",40.7502939,-73.940439,Queens County
41512966,EiY0NTQgTGVub3ggQXZlLCBOZXcgWW9yaywgTlkgMTAwMzcsIFVTQQ,"454 Lenox Ave, New York, NY 10037, USA",40.8125091,-73.9419192,New York County
41606730,ChIJR0lA1VBmwokR8BGfSBOyT-w,"John F. Kennedy International Airport (JFK), Queens, NY 11430, USA",40.6413111,-73.77813909999999,Queens County
50033077,ChIJl27gUKdZwokRFp_Lc60Hr6Q,"61 Lexington Ave, New York, NY 10010, USA",40.7408627,-73.9835112,New York County
50006761,ChIJi5qu7VZFwokRXZGVEwYdvEs,"6824 3rd Ave, Brooklyn, NY 11220, USA",40.6361345,-74.0261099,Kings County
40370856,ChIJzdGQgJFZwokR9tenD6pwZb4,"117 Macdougal St, New York, NY 10012, USA",40.730204,-74.00057799999999,New York County
50018772,ChIJcWesYfRbwokRb_5jd6WYOaM,"882 Dekalb Ave, Brooklyn, NY 11221, USA",40.692363,-73.94058799999999,Kings County
50002266,EigxMzEtMzkgNDFzdCBBdmUsIEZsdXNoaW5nLCBOWSAxMTM1NSwgVVNB,"131-39 41st Ave, Flushing, NY 11355, USA",40.7556561,-73.8348182,Queens County
40401895,ChIJCXZo9pVZwokRY7B9Y_dG3EI,"90 Greenwich Ave, New York, NY 10011, USA",40.7378967,-74.001699,New York County
41408131,ChIJUySIJQxFwokRoz8eu2fD4N0,"1866 86th St, Brooklyn, NY 11214, USA",40.6061284,-74.0012163,Kings County
41545583,ChIJPQf6MIJZwokRQI039Adny1A,"251 E Houston St, New York, NY 10002, USA",40.7216921,-73.9853261,New York County
50011200,ChIJzzn3aFZZwokR6Uf6rd2_G-E,"750 Grand St, Brooklyn, NY 11211, USA",40.7114786,-73.9431311,Kings County
41340129,ChIJXUKdnXX0wokRIfSDK96fMYc,"202 W Fordham Rd, Bronx, NY 10468, USA",40.86229300000001,-73.90947659999999,Bronx County
41575141,EiQyNTU5IEJvc3RvbiBSZCwgQnJvbngsIE5ZIDEwNDY3LCBVU0E,"2559 Boston Rd, Bronx, NY 10467, USA",40.8647541,-73.8635776,Bronx County
41570001,ChIJS7e-dblZwokRcTdFtlSfrx4,"184 9th Ave, New York, NY 10011, USA",40.7453283,-74.0018762,New York County
41570661,ChIJ6W0RkZSKwokRdfem11nNoVM,"1409 150th St, Flushing, NY 11357, USA",40.7884884,-73.8134862,Queens County
50012359,ChIJszHK84VbwokRM1CpSowlN3Q,"1444 Fulton St, Brooklyn, NY 11216, USA",40.6798909,-73.9430629,Kings County
50045953,ChIJZ36ufJtZwokRJZE-AlL9aCc,"32 E 7th St, New York, NY 10003, USA",40.728205,-73.989212,New York County
50008164,ChIJlcDDanVbwokRjr_ZPbfF5LI,"796A Franklin Ave, Brooklyn, NY 11238, USA",40.67123480000001,-73.9579825,Kings County
41642833,Ei8zOTU0IFJpY2htb25kIEF2ZSwgU3RhdGVuIElzbGFuZCwgTlkgMTAzMTIsIFVTQQ,"3954 Richmond Ave, Staten Island, NY 10312, USA",40.5418104,-74.16283109999999,Richmond County
41583426,ChIJ42BTpjhfwokRtWucz9ABCDI,"3320 30th Ave, Long Island City, NY 11103, USA",40.765623,-73.919241,Queens County
50053591,ChIJI198sd5gwokRVlUTqnqatR4,"9040 160th St, Jamaica, NY 11432, USA",40.7042655,-73.7997187,Queens County
40386619,ChIJy8unbqNZwokR1lkM2A1AsqA,"35 W 20th St, New York, NY 10011, USA",40.740758,-73.992869,New York County
41215975,ChIJUVGutVBawokRS2abZUXf2TI,"272 Smith St, Brooklyn, NY 11231, USA",40.682616,-73.993438,Kings County
41643867,ChIJcY8yYUlewokR6-_i_m7rxhI,"9123 Queens Blvd, Queens, NY 11373, USA",40.7336999,-73.869607,Queens County
41692007,ChIJic3R4t9hwokRntXzg6-2Tyg,"21311 41st Ave, Flushing, NY 11361, USA",40.7637151,-73.7714608,Queens County
41406303,ChIJsfAZeR5bwokRE-PXF7PRcRM,"210 Prospect Park West, Brooklyn, NY 11215, USA",40.660623,-73.98054499999999,Kings County
41428009,ChIJz2PLDRlcwokRCKF2jXwjknk,"1479 Myrtle Ave, Brooklyn, NY 11237, USA",40.699199,-73.9165739,Kings County
41279817,ChIJkeeT1VZZwokR2IHL7jaGetY,"347 Graham Ave, Brooklyn, NY 11211, USA",40.7148876,-73.9446632,Kings County
41017592,ChIJxcol9xBgwokRImDRmxmF7Ag,"3912 Union St, Flushing, NY 11354, USA",40.7607315,-73.8268925,Queens County
40717234,ChIJ3872da30wokRwkdJm_kcfds,"1634 Eastchester Rd, Bronx, NY 10461, USA",40.8450746,-73.8449037,Bronx County
50011770,ChIJjVYoqL9ZwokRfRBlUCJdps4,"337 W 14th St, New York, NY 10014, USA",40.740797,-74.00415799999999,New York County
50057173,ChIJ7ZV9PRphwokRP-IfRt0FT9c,"17823 Hillside Avenue, Jamaica, NY 11432, USA",40.7127019,-73.7845711,Queens County
41162842,ChIJ-fdUW6ZhwokR34guBm9BwCM,"18809 Union Tpke, Flushing, NY 11366, USA",40.7295614,-73.7808795,Queens County
41383250,ChIJE_d92zZfwokR93VNu5pjwZU,"2524 Broadway, Astoria, NY 11106, USA",40.7628692,-73.9277628,Queens County
50041796,ChIJCSJAUoFZwokRlnOtGshPJOY,"154 Orchard St, New York, NY 10002, USA",40.720764,-73.98861,New York County
41555602,ChIJoZHW-731wokRvBuoy50ZugI,"305 Locust Ave, Bronx, NY 10454, USA",40.8037149,-73.906064,Bronx County
40369608,ChIJ0ySEBjpawokR6ru-Veqmdgk,"1 Water St, Brooklyn, NY 11201, USA",40.703195,-73.99472279999999,Kings County
41199771,ChIJ-SKNeVL1wokR5h5wyENWkdo,"1425 College Point Blvd, Flushing, NY 11356, USA",40.7845821,-73.8455796,Queens County
41722751,ChIJnReDxfJewokR16FctH46Hws,"6554 Grand Ave, Maspeth, NY 11378, USA",40.7239047,-73.8986188,Queens County
41396810,ChIJdxGIdYZYwokR4rDL9LFmavc,"460 Amsterdam Ave, New York, NY 10024, USA",40.7853004,-73.97707319999999,New York County
50019060,ChIJzYAa1gJZwokREpKB0wf39wY,"819 2nd Ave, New York, NY 10017, USA",40.7509996,-73.971621,New York County
41663797,ChIJ18mSa2BFwokRvKn-yvdlC5Q,"8619 4th Ave, Brooklyn, NY 11209, USA",40.6220913,-74.0283242,Kings County
41679611,ChIJL4k0S9hewokRc_LMZrTDJTk,"4346 42nd St, Sunnyside, NY 11104, USA",40.7441205,-73.9224579,Queens County
41564170,ChIJZQ6FpBb2wokRVnFeg6xskDs,"2168 Frederick Douglass Blvd, New York, NY 10026, USA",40.8048926,-73.9546798,New York County
41004578,ChIJCxHko4hYwokRXVzy7r_7G2A,"412 Amsterdam Ave, New York, NY 10024, USA",40.78373,-73.9782929,New York County
41022637,ChIJF6deL_5awokR4Clju6G2jHo,"324 5th Ave, Brooklyn, NY 11215, USA",40.6730075,-73.9833874,Kings County
